action_time,action_type,actor_id,actor_type,attrs,channel_id,channel_type,object_id,object_type,theme,partition_time,call_nbr,type_desc,detail_desc,business_desc
3698243059,inbound,12,customer_id,"""{\""action\"": {\""call_nbr\"": \""SDGFXDUCMOLXKGNNVBMD\""}, \""object\"": {\""type_desc\"": \""21\"", \""detail_desc\"": \""273\"", \""business_desc\"": \""1\""}}"",3696969600",personal_phone_service,customer_service,1_21_273,call_purpose,cti,3696969600,SDGFXDUCMOLXKGNNVBMD,21,273,1
3698243059,inbound,37,customer_id,"""{\""action\"": {\""call_nbr\"": \""SDGFXDUCMOLXKGNNVBMD\""}, \""object\"": {\""type_desc\"": \""21\"", \""detail_desc\"": \""273\"", \""business_desc\"": \""1\""}}"",3696969600",personal_phone_service,customer_service,1_21_273,call_purpose,cti,3696969600,SDGFXDUCMOLXKGNNVBMD,21,273,1
3698246641,inbound,8,customer_id,"""{\""action\"": {\""call_nbr\"": \""BSOSDXCVKUCRERGVAOQO\""}, \""object\"": {\""type_desc\"": \""2\"", \""detail_desc\"": \""18\"", \""business_desc\"": \""0\""}}"",3696969600",personal_phone_service,customer_service,0_2_18,call_purpose,cti,3696969600,BSOSDXCVKUCRERGVAOQO,2,18,0
3698246641,inbound,33,customer_id,"""{\""action\"": {\""call_nbr\"": \""BSOSDXCVKUCRERGVAOQO\""}, \""object\"": {\""type_desc\"": \""2\"", \""detail_desc\"": \""18\"", \""business_desc\"": \""0\""}}"",3696969600",personal_phone_service,customer_service,0_2_18,call_purpose,cti,3696969600,BSOSDXCVKUCRERGVAOQO,2,18,0
3698247846,inbound,8,customer_id,"""{\""action\"": {\""call_nbr\"": \""YFVPOOZLHWJJTVHJLWYZ\""}, \""object\"": {\""type_desc\"": \""22\"", \""detail_desc\"": \""275\"", \""business_desc\"": \""1\""}}"",3696969600",personal_phone_service,customer_service,1_22_275,call_purpose,cti,3696969600,YFVPOOZLHWJJTVHJLWYZ,22,275,1
3698247846,inbound,33,customer_id,"""{\""action\"": {\""call_nbr\"": \""YFVPOOZLHWJJTVHJLWYZ\""}, \""object\"": {\""type_desc\"": \""22\"", \""detail_desc\"": \""275\"", \""business_desc\"": \""1\""}}"",3696969600",personal_phone_service,customer_service,1_22_275,call_purpose,cti,3696969600,YFVPOOZLHWJJTVHJLWYZ,22,275,1
3698247960,inbound,14,customer_id,"""{\""action\"": {\""call_nbr\"": \""AKVVLQXGPZUAEEVYUBPC\""}, \""object\"": {\""type_desc\"": \""11\"", \""detail_desc\"": \""46\"", \""business_desc\"": \""1\""}}"",3696969600",personal_phone_service,customer_service,1_11_46,call_purpose,cti,3696969600,AKVVLQXGPZUAEEVYUBPC,11,46,1
3698247960,inbound,39,customer_id,"""{\""action\"": {\""call_nbr\"": \""AKVVLQXGPZUAEEVYUBPC\""}, \""object\"": {\""type_desc\"": \""11\"", \""detail_desc\"": \""46\"", \""business_desc\"": \""1\""}}"",3696969600",personal_phone_service,customer_service,1_11_46,call_purpose,cti,3696969600,AKVVLQXGPZUAEEVYUBPC,11,46,1
3698252247,inbound,1,customer_id,"""{\""action\"": {\""call_nbr\"": \""COWKORAVGNTTYVNKRAZS\""}, \""object\"": {\""type_desc\"": \""1\"", \""detail_desc\"": \""247\"", \""business_desc\"": \""1\""}}"",3696969600",personal_phone_service,customer_service,1_1_247,call_purpose,cti,3696969600,COWKORAVGNTTYVNKRAZS,1,247,1
3698252247,inbound,26,customer_id,"""{\""action\"": {\""call_nbr\"": \""COWKORAVGNTTYVNKRAZS\""}, \""object\"": {\""type_desc\"": \""1\"", \""detail_desc\"": \""247\"", \""business_desc\"": \""1\""}}"",3696969600",personal_phone_service,customer_service,1_1_247,call_purpose,cti,3696969600,COWKORAVGNTTYVNKRAZS,1,247,1
3698252656,inbound,21,customer_id,"""{\""action\"": {\""call_nbr\"": \""IWBMXZFHEZZQFNJBEQIK\""}, \""object\"": {\""type_desc\"": \""11\"", \""detail_desc\"": \""285\"", \""business_desc\"": \""1\""}}"",3696969600",personal_phone_service,customer_service,1_11_285,call_purpose,cti,3696969600,IWBMXZFHEZZQFNJBEQIK,11,285,1
3698252656,inbound,46,customer_id,"""{\""action\"": {\""call_nbr\"": \""IWBMXZFHEZZQFNJBEQIK\""}, \""object\"": {\""type_desc\"": \""11\"", \""detail_desc\"": \""285\"", \""business_desc\"": \""1\""}}"",3696969600",personal_phone_service,customer_service,1_11_285,call_purpose,cti,3696969600,IWBMXZFHEZZQFNJBEQIK,11,285,1
3698254293,inbound,5,customer_id,"""{\""action\"": {\""call_nbr\"": \""RFVSHASIQVEEKHHGGXGS\""}, \""object\"": {\""type_desc\"": \""22\"", \""detail_desc\"": \""1\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_22_1,call_purpose,cti,3696969600,RFVSHASIQVEEKHHGGXGS,22,1,2
3698254293,inbound,30,customer_id,"""{\""action\"": {\""call_nbr\"": \""RFVSHASIQVEEKHHGGXGS\""}, \""object\"": {\""type_desc\"": \""22\"", \""detail_desc\"": \""1\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_22_1,call_purpose,cti,3696969600,RFVSHASIQVEEKHHGGXGS,22,1,2
3698266373,inbound,20,customer_id,"""{\""action\"": {\""call_nbr\"": \""YZOIVWDEDAGQZCKYPZRN\""}, \""object\"": {\""type_desc\"": \""23\"", \""detail_desc\"": \""122\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_23_122,call_purpose,cti,3696969600,YZOIVWDEDAGQZCKYPZRN,23,122,2
3698266373,inbound,45,customer_id,"""{\""action\"": {\""call_nbr\"": \""YZOIVWDEDAGQZCKYPZRN\""}, \""object\"": {\""type_desc\"": \""23\"", \""detail_desc\"": \""122\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_23_122,call_purpose,cti,3696969600,YZOIVWDEDAGQZCKYPZRN,23,122,2
3698272965,inbound,1,customer_id,"""{\""action\"": {\""call_nbr\"": \""ENAADXBGWETKLVGFRBJV\""}, \""object\"": {\""type_desc\"": \""19\"", \""detail_desc\"": \""259\"", \""business_desc\"": \""0\""}}"",3696969600",personal_phone_service,customer_service,0_19_259,call_purpose,cti,3696969600,ENAADXBGWETKLVGFRBJV,19,259,0
3698272965,inbound,26,customer_id,"""{\""action\"": {\""call_nbr\"": \""ENAADXBGWETKLVGFRBJV\""}, \""object\"": {\""type_desc\"": \""19\"", \""detail_desc\"": \""259\"", \""business_desc\"": \""0\""}}"",3696969600",personal_phone_service,customer_service,0_19_259,call_purpose,cti,3696969600,ENAADXBGWETKLVGFRBJV,19,259,0
3698287519,inbound,19,customer_id,"""{\""action\"": {\""call_nbr\"": \""UIRHBNUKIVRWWQNYWKRF\""}, \""object\"": {\""type_desc\"": \""4\"", \""detail_desc\"": \""97\"", \""business_desc\"": \""0\""}}"",3696969600",personal_phone_service,customer_service,0_4_97,call_purpose,cti,3696969600,UIRHBNUKIVRWWQNYWKRF,4,97,0
3698287519,inbound,44,customer_id,"""{\""action\"": {\""call_nbr\"": \""UIRHBNUKIVRWWQNYWKRF\""}, \""object\"": {\""type_desc\"": \""4\"", \""detail_desc\"": \""97\"", \""business_desc\"": \""0\""}}"",3696969600",personal_phone_service,customer_service,0_4_97,call_purpose,cti,3696969600,UIRHBNUKIVRWWQNYWKRF,4,97,0
3698289006,inbound,25,customer_id,"""{\""action\"": {\""call_nbr\"": \""DYHTDKGVBVVAXIRSHKCZ\""}, \""object\"": {\""type_desc\"": \""19\"", \""detail_desc\"": \""86\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_19_86,call_purpose,cti,3696969600,DYHTDKGVBVVAXIRSHKCZ,19,86,2
3698289006,inbound,50,customer_id,"""{\""action\"": {\""call_nbr\"": \""DYHTDKGVBVVAXIRSHKCZ\""}, \""object\"": {\""type_desc\"": \""19\"", \""detail_desc\"": \""86\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_19_86,call_purpose,cti,3696969600,DYHTDKGVBVVAXIRSHKCZ,19,86,2
3698298911,inbound,5,customer_id,"""{\""action\"": {\""call_nbr\"": \""IKDJGKXZUFNWIKXBPDPR\""}, \""object\"": {\""type_desc\"": \""2\"", \""detail_desc\"": \""277\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_2_277,call_purpose,cti,3696969600,IKDJGKXZUFNWIKXBPDPR,2,277,2
3698298911,inbound,30,customer_id,"""{\""action\"": {\""call_nbr\"": \""IKDJGKXZUFNWIKXBPDPR\""}, \""object\"": {\""type_desc\"": \""2\"", \""detail_desc\"": \""277\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_2_277,call_purpose,cti,3696969600,IKDJGKXZUFNWIKXBPDPR,2,277,2
3698302740,inbound,14,customer_id,"""{\""action\"": {\""call_nbr\"": \""HZYWNYQTKGWGRVZPYYIY\""}, \""object\"": {\""type_desc\"": \""23\"", \""detail_desc\"": \""241\"", \""business_desc\"": \""0\""}}"",3696969600",personal_phone_service,customer_service,0_23_241,call_purpose,cti,3696969600,HZYWNYQTKGWGRVZPYYIY,23,241,0
3698302740,inbound,39,customer_id,"""{\""action\"": {\""call_nbr\"": \""HZYWNYQTKGWGRVZPYYIY\""}, \""object\"": {\""type_desc\"": \""23\"", \""detail_desc\"": \""241\"", \""business_desc\"": \""0\""}}"",3696969600",personal_phone_service,customer_service,0_23_241,call_purpose,cti,3696969600,HZYWNYQTKGWGRVZPYYIY,23,241,0
3698303791,inbound,6,customer_id,"""{\""action\"": {\""call_nbr\"": \""XHUPMSADMBVEAIFNAUME\""}, \""object\"": {\""type_desc\"": \""4\"", \""detail_desc\"": \""86\"", \""business_desc\"": \""0\""}}"",3696969600",personal_phone_service,customer_service,0_4_86,call_purpose,cti,3696969600,XHUPMSADMBVEAIFNAUME,4,86,0
3698303791,inbound,31,customer_id,"""{\""action\"": {\""call_nbr\"": \""XHUPMSADMBVEAIFNAUME\""}, \""object\"": {\""type_desc\"": \""4\"", \""detail_desc\"": \""86\"", \""business_desc\"": \""0\""}}"",3696969600",personal_phone_service,customer_service,0_4_86,call_purpose,cti,3696969600,XHUPMSADMBVEAIFNAUME,4,86,0
3698351121,inbound,16,customer_id,"""{\""action\"": {\""call_nbr\"": \""ZRIXUENQWEWTNKTHSXLQ\""}, \""object\"": {\""type_desc\"": \""22\"", \""detail_desc\"": \""4\"", \""business_desc\"": \""1\""}}"",3696969600",personal_phone_service,customer_service,1_22_4,call_purpose,cti,3696969600,ZRIXUENQWEWTNKTHSXLQ,22,4,1
3698351121,inbound,41,customer_id,"""{\""action\"": {\""call_nbr\"": \""ZRIXUENQWEWTNKTHSXLQ\""}, \""object\"": {\""type_desc\"": \""22\"", \""detail_desc\"": \""4\"", \""business_desc\"": \""1\""}}"",3696969600",personal_phone_service,customer_service,1_22_4,call_purpose,cti,3696969600,ZRIXUENQWEWTNKTHSXLQ,22,4,1
3698351900,inbound,21,customer_id,"""{\""action\"": {\""call_nbr\"": \""NFSWRNRFCYRKPCZYNBRV\""}, \""object\"": {\""type_desc\"": \""17\"", \""detail_desc\"": \""291\"", \""business_desc\"": \""0\""}}"",3696969600",personal_phone_service,customer_service,0_17_291,call_purpose,cti,3696969600,NFSWRNRFCYRKPCZYNBRV,17,291,0
3698351900,inbound,46,customer_id,"""{\""action\"": {\""call_nbr\"": \""NFSWRNRFCYRKPCZYNBRV\""}, \""object\"": {\""type_desc\"": \""17\"", \""detail_desc\"": \""291\"", \""business_desc\"": \""0\""}}"",3696969600",personal_phone_service,customer_service,0_17_291,call_purpose,cti,3696969600,NFSWRNRFCYRKPCZYNBRV,17,291,0
3698352182,inbound,25,customer_id,"""{\""action\"": {\""call_nbr\"": \""LTGVZNEIIMNZAXIWMFAE\""}, \""object\"": {\""type_desc\"": \""26\"", \""detail_desc\"": \""131\"", \""business_desc\"": \""1\""}}"",3696969600",personal_phone_service,customer_service,1_26_131,call_purpose,cti,3696969600,LTGVZNEIIMNZAXIWMFAE,26,131,1
3698352182,inbound,50,customer_id,"""{\""action\"": {\""call_nbr\"": \""LTGVZNEIIMNZAXIWMFAE\""}, \""object\"": {\""type_desc\"": \""26\"", \""detail_desc\"": \""131\"", \""business_desc\"": \""1\""}}"",3696969600",personal_phone_service,customer_service,1_26_131,call_purpose,cti,3696969600,LTGVZNEIIMNZAXIWMFAE,26,131,1
3698360690,inbound,14,customer_id,"""{\""action\"": {\""call_nbr\"": \""MKNKEJPICVENEQKVTZQR\""}, \""object\"": {\""type_desc\"": \""3\"", \""detail_desc\"": \""218\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_3_218,call_purpose,cti,3696969600,MKNKEJPICVENEQKVTZQR,3,218,2
3698360690,inbound,39,customer_id,"""{\""action\"": {\""call_nbr\"": \""MKNKEJPICVENEQKVTZQR\""}, \""object\"": {\""type_desc\"": \""3\"", \""detail_desc\"": \""218\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_3_218,call_purpose,cti,3696969600,MKNKEJPICVENEQKVTZQR,3,218,2
3698367490,inbound,25,customer_id,"""{\""action\"": {\""call_nbr\"": \""GZWUBKSGPOYKMUVVONKH\""}, \""object\"": {\""type_desc\"": \""17\"", \""detail_desc\"": \""4\"", \""business_desc\"": \""0\""}}"",3696969600",personal_phone_service,customer_service,0_17_4,call_purpose,cti,3696969600,GZWUBKSGPOYKMUVVONKH,17,4,0
3698367490,inbound,50,customer_id,"""{\""action\"": {\""call_nbr\"": \""GZWUBKSGPOYKMUVVONKH\""}, \""object\"": {\""type_desc\"": \""17\"", \""detail_desc\"": \""4\"", \""business_desc\"": \""0\""}}"",3696969600",personal_phone_service,customer_service,0_17_4,call_purpose,cti,3696969600,GZWUBKSGPOYKMUVVONKH,17,4,0
3698377604,inbound,9,customer_id,"""{\""action\"": {\""call_nbr\"": \""GFNVGPBNBSMDDFPSCIFG\""}, \""object\"": {\""type_desc\"": \""23\"", \""detail_desc\"": \""226\"", \""business_desc\"": \""0\""}}"",3696969600",personal_phone_service,customer_service,0_23_226,call_purpose,cti,3696969600,GFNVGPBNBSMDDFPSCIFG,23,226,0
3698377604,inbound,34,customer_id,"""{\""action\"": {\""call_nbr\"": \""GFNVGPBNBSMDDFPSCIFG\""}, \""object\"": {\""type_desc\"": \""23\"", \""detail_desc\"": \""226\"", \""business_desc\"": \""0\""}}"",3696969600",personal_phone_service,customer_service,0_23_226,call_purpose,cti,3696969600,GFNVGPBNBSMDDFPSCIFG,23,226,0
3698392004,inbound,7,customer_id,"""{\""action\"": {\""call_nbr\"": \""BRBGKMQMMVKWEFYCYMDM\""}, \""object\"": {\""type_desc\"": \""14\"", \""detail_desc\"": \""243\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_14_243,call_purpose,cti,3696969600,BRBGKMQMMVKWEFYCYMDM,14,243,2
3698392004,inbound,32,customer_id,"""{\""action\"": {\""call_nbr\"": \""BRBGKMQMMVKWEFYCYMDM\""}, \""object\"": {\""type_desc\"": \""14\"", \""detail_desc\"": \""243\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_14_243,call_purpose,cti,3696969600,BRBGKMQMMVKWEFYCYMDM,14,243,2
3698406843,inbound,12,customer_id,"""{\""action\"": {\""call_nbr\"": \""DYTTZCOMJCXEHASKRTCV\""}, \""object\"": {\""type_desc\"": \""4\"", \""detail_desc\"": \""0\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_4_0,call_purpose,cti,3696969600,DYTTZCOMJCXEHASKRTCV,4,0,2
3698406843,inbound,37,customer_id,"""{\""action\"": {\""call_nbr\"": \""DYTTZCOMJCXEHASKRTCV\""}, \""object\"": {\""type_desc\"": \""4\"", \""detail_desc\"": \""0\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_4_0,call_purpose,cti,3696969600,DYTTZCOMJCXEHASKRTCV,4,0,2
3698420972,inbound,16,customer_id,"""{\""action\"": {\""call_nbr\"": \""PLOWMQSAPWLJGRPHLVEQ\""}, \""object\"": {\""type_desc\"": \""7\"", \""detail_desc\"": \""221\"", \""business_desc\"": \""1\""}}"",3696969600",personal_phone_service,customer_service,1_7_221,call_purpose,cti,3696969600,PLOWMQSAPWLJGRPHLVEQ,7,221,1
3698420972,inbound,41,customer_id,"""{\""action\"": {\""call_nbr\"": \""PLOWMQSAPWLJGRPHLVEQ\""}, \""object\"": {\""type_desc\"": \""7\"", \""detail_desc\"": \""221\"", \""business_desc\"": \""1\""}}"",3696969600",personal_phone_service,customer_service,1_7_221,call_purpose,cti,3696969600,PLOWMQSAPWLJGRPHLVEQ,7,221,1
3698450649,inbound,17,customer_id,"""{\""action\"": {\""call_nbr\"": \""ITRGIWAQRTIUDELXAZGE\""}, \""object\"": {\""type_desc\"": \""14\"", \""detail_desc\"": \""10\"", \""business_desc\"": \""0\""}}"",3696969600",personal_phone_service,customer_service,0_14_10,call_purpose,cti,3696969600,ITRGIWAQRTIUDELXAZGE,14,10,0
3698450649,inbound,42,customer_id,"""{\""action\"": {\""call_nbr\"": \""ITRGIWAQRTIUDELXAZGE\""}, \""object\"": {\""type_desc\"": \""14\"", \""detail_desc\"": \""10\"", \""business_desc\"": \""0\""}}"",3696969600",personal_phone_service,customer_service,0_14_10,call_purpose,cti,3696969600,ITRGIWAQRTIUDELXAZGE,14,10,0
3698490298,inbound,11,customer_id,"""{\""action\"": {\""call_nbr\"": \""UBUJMDJPRKQGILQDIRIA\""}, \""object\"": {\""type_desc\"": \""9\"", \""detail_desc\"": \""173\"", \""business_desc\"": \""1\""}}"",3696969600",personal_phone_service,customer_service,1_9_173,call_purpose,cti,3696969600,UBUJMDJPRKQGILQDIRIA,9,173,1
3698490298,inbound,36,customer_id,"""{\""action\"": {\""call_nbr\"": \""UBUJMDJPRKQGILQDIRIA\""}, \""object\"": {\""type_desc\"": \""9\"", \""detail_desc\"": \""173\"", \""business_desc\"": \""1\""}}"",3696969600",personal_phone_service,customer_service,1_9_173,call_purpose,cti,3696969600,UBUJMDJPRKQGILQDIRIA,9,173,1
3698494235,inbound,6,customer_id,"""{\""action\"": {\""call_nbr\"": \""FYHYYMPPIBRVJMGHAHCM\""}, \""object\"": {\""type_desc\"": \""27\"", \""detail_desc\"": \""50\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_27_50,call_purpose,cti,3696969600,FYHYYMPPIBRVJMGHAHCM,27,50,2
3698494235,inbound,31,customer_id,"""{\""action\"": {\""call_nbr\"": \""FYHYYMPPIBRVJMGHAHCM\""}, \""object\"": {\""type_desc\"": \""27\"", \""detail_desc\"": \""50\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_27_50,call_purpose,cti,3696969600,FYHYYMPPIBRVJMGHAHCM,27,50,2
3698521476,inbound,2,customer_id,"""{\""action\"": {\""call_nbr\"": \""LMNVAIONOTCYVHUWKEOX\""}, \""object\"": {\""type_desc\"": \""22\"", \""detail_desc\"": \""164\"", \""business_desc\"": \""0\""}}"",3696969600",personal_phone_service,customer_service,0_22_164,call_purpose,cti,3696969600,LMNVAIONOTCYVHUWKEOX,22,164,0
3698521476,inbound,27,customer_id,"""{\""action\"": {\""call_nbr\"": \""LMNVAIONOTCYVHUWKEOX\""}, \""object\"": {\""type_desc\"": \""22\"", \""detail_desc\"": \""164\"", \""business_desc\"": \""0\""}}"",3696969600",personal_phone_service,customer_service,0_22_164,call_purpose,cti,3696969600,LMNVAIONOTCYVHUWKEOX,22,164,0
3698533531,inbound,21,customer_id,"""{\""action\"": {\""call_nbr\"": \""WURTQFIHBZHLBTLAYNJE\""}, \""object\"": {\""type_desc\"": \""17\"", \""detail_desc\"": \""145\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_17_145,call_purpose,cti,3696969600,WURTQFIHBZHLBTLAYNJE,17,145,2
3698533531,inbound,46,customer_id,"""{\""action\"": {\""call_nbr\"": \""WURTQFIHBZHLBTLAYNJE\""}, \""object\"": {\""type_desc\"": \""17\"", \""detail_desc\"": \""145\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_17_145,call_purpose,cti,3696969600,WURTQFIHBZHLBTLAYNJE,17,145,2
3698551239,inbound,7,customer_id,"""{\""action\"": {\""call_nbr\"": \""YEOXLUUXWBPBRBHDWOHN\""}, \""object\"": {\""type_desc\"": \""0\"", \""detail_desc\"": \""48\"", \""business_desc\"": \""0\""}}"",3696969600",personal_phone_service,customer_service,0_0_48,call_purpose,cti,3696969600,YEOXLUUXWBPBRBHDWOHN,0,48,0
3698551239,inbound,32,customer_id,"""{\""action\"": {\""call_nbr\"": \""YEOXLUUXWBPBRBHDWOHN\""}, \""object\"": {\""type_desc\"": \""0\"", \""detail_desc\"": \""48\"", \""business_desc\"": \""0\""}}"",3696969600",personal_phone_service,customer_service,0_0_48,call_purpose,cti,3696969600,YEOXLUUXWBPBRBHDWOHN,0,48,0
3698567032,inbound,12,customer_id,"""{\""action\"": {\""call_nbr\"": \""ZJGJSLMLZGXCYPPQDUXQ\""}, \""object\"": {\""type_desc\"": \""14\"", \""detail_desc\"": \""40\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_14_40,call_purpose,cti,3696969600,ZJGJSLMLZGXCYPPQDUXQ,14,40,2
3698567032,inbound,37,customer_id,"""{\""action\"": {\""call_nbr\"": \""ZJGJSLMLZGXCYPPQDUXQ\""}, \""object\"": {\""type_desc\"": \""14\"", \""detail_desc\"": \""40\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_14_40,call_purpose,cti,3696969600,ZJGJSLMLZGXCYPPQDUXQ,14,40,2
3698589633,inbound,14,customer_id,"""{\""action\"": {\""call_nbr\"": \""FTWTHSVBJMDYYBCGTNCW\""}, \""object\"": {\""type_desc\"": \""3\"", \""detail_desc\"": \""298\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_3_298,call_purpose,cti,3696969600,FTWTHSVBJMDYYBCGTNCW,3,298,2
3698589633,inbound,39,customer_id,"""{\""action\"": {\""call_nbr\"": \""FTWTHSVBJMDYYBCGTNCW\""}, \""object\"": {\""type_desc\"": \""3\"", \""detail_desc\"": \""298\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_3_298,call_purpose,cti,3696969600,FTWTHSVBJMDYYBCGTNCW,3,298,2
3698618756,inbound,11,customer_id,"""{\""action\"": {\""call_nbr\"": \""EQYFSTTEWOAAMGICGITX\""}, \""object\"": {\""type_desc\"": \""9\"", \""detail_desc\"": \""136\"", \""business_desc\"": \""0\""}}"",3696969600",personal_phone_service,customer_service,0_9_136,call_purpose,cti,3696969600,EQYFSTTEWOAAMGICGITX,9,136,0
3698618756,inbound,36,customer_id,"""{\""action\"": {\""call_nbr\"": \""EQYFSTTEWOAAMGICGITX\""}, \""object\"": {\""type_desc\"": \""9\"", \""detail_desc\"": \""136\"", \""business_desc\"": \""0\""}}"",3696969600",personal_phone_service,customer_service,0_9_136,call_purpose,cti,3696969600,EQYFSTTEWOAAMGICGITX,9,136,0
3698636987,inbound,21,customer_id,"""{\""action\"": {\""call_nbr\"": \""EUQPXXNZKNFWVCZRSBND\""}, \""object\"": {\""type_desc\"": \""0\"", \""detail_desc\"": \""34\"", \""business_desc\"": \""0\""}}"",3696969600",personal_phone_service,customer_service,0_0_34,call_purpose,cti,3696969600,EUQPXXNZKNFWVCZRSBND,0,34,0
3698636987,inbound,46,customer_id,"""{\""action\"": {\""call_nbr\"": \""EUQPXXNZKNFWVCZRSBND\""}, \""object\"": {\""type_desc\"": \""0\"", \""detail_desc\"": \""34\"", \""business_desc\"": \""0\""}}"",3696969600",personal_phone_service,customer_service,0_0_34,call_purpose,cti,3696969600,EUQPXXNZKNFWVCZRSBND,0,34,0
3698657489,inbound,10,customer_id,"""{\""action\"": {\""call_nbr\"": \""DPTXPZIFUHTYXCVTNBJR\""}, \""object\"": {\""type_desc\"": \""9\"", \""detail_desc\"": \""136\"", \""business_desc\"": \""0\""}}"",3696969600",personal_phone_service,customer_service,0_9_136,call_purpose,cti,3696969600,DPTXPZIFUHTYXCVTNBJR,9,136,0
3698657489,inbound,35,customer_id,"""{\""action\"": {\""call_nbr\"": \""DPTXPZIFUHTYXCVTNBJR\""}, \""object\"": {\""type_desc\"": \""9\"", \""detail_desc\"": \""136\"", \""business_desc\"": \""0\""}}"",3696969600",personal_phone_service,customer_service,0_9_136,call_purpose,cti,3696969600,DPTXPZIFUHTYXCVTNBJR,9,136,0
3698682470,inbound,1,customer_id,"""{\""action\"": {\""call_nbr\"": \""XWNDUPGTHZDFGRWOISCS\""}, \""object\"": {\""type_desc\"": \""4\"", \""detail_desc\"": \""155\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_4_155,call_purpose,cti,3696969600,XWNDUPGTHZDFGRWOISCS,4,155,2
3698682470,inbound,26,customer_id,"""{\""action\"": {\""call_nbr\"": \""XWNDUPGTHZDFGRWOISCS\""}, \""object\"": {\""type_desc\"": \""4\"", \""detail_desc\"": \""155\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_4_155,call_purpose,cti,3696969600,XWNDUPGTHZDFGRWOISCS,4,155,2
3698684016,inbound,24,customer_id,"""{\""action\"": {\""call_nbr\"": \""LKMLLUEBXOSIUYNSODJD\""}, \""object\"": {\""type_desc\"": \""6\"", \""detail_desc\"": \""64\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_6_64,call_purpose,cti,3696969600,LKMLLUEBXOSIUYNSODJD,6,64,2
3698684016,inbound,49,customer_id,"""{\""action\"": {\""call_nbr\"": \""LKMLLUEBXOSIUYNSODJD\""}, \""object\"": {\""type_desc\"": \""6\"", \""detail_desc\"": \""64\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_6_64,call_purpose,cti,3696969600,LKMLLUEBXOSIUYNSODJD,6,64,2
3698685699,inbound,11,customer_id,"""{\""action\"": {\""call_nbr\"": \""NPOGVVULBKFPWZLYLNXS\""}, \""object\"": {\""type_desc\"": \""25\"", \""detail_desc\"": \""199\"", \""business_desc\"": \""0\""}}"",3696969600",personal_phone_service,customer_service,0_25_199,call_purpose,cti,3696969600,NPOGVVULBKFPWZLYLNXS,25,199,0
3698685699,inbound,36,customer_id,"""{\""action\"": {\""call_nbr\"": \""NPOGVVULBKFPWZLYLNXS\""}, \""object\"": {\""type_desc\"": \""25\"", \""detail_desc\"": \""199\"", \""business_desc\"": \""0\""}}"",3696969600",personal_phone_service,customer_service,0_25_199,call_purpose,cti,3696969600,NPOGVVULBKFPWZLYLNXS,25,199,0
3698693533,inbound,11,customer_id,"""{\""action\"": {\""call_nbr\"": \""PMJEWUWAYRZYUORJRRBH\""}, \""object\"": {\""type_desc\"": \""24\"", \""detail_desc\"": \""47\"", \""business_desc\"": \""1\""}}"",3696969600",personal_phone_service,customer_service,1_24_47,call_purpose,cti,3696969600,PMJEWUWAYRZYUORJRRBH,24,47,1
3698693533,inbound,36,customer_id,"""{\""action\"": {\""call_nbr\"": \""PMJEWUWAYRZYUORJRRBH\""}, \""object\"": {\""type_desc\"": \""24\"", \""detail_desc\"": \""47\"", \""business_desc\"": \""1\""}}"",3696969600",personal_phone_service,customer_service,1_24_47,call_purpose,cti,3696969600,PMJEWUWAYRZYUORJRRBH,24,47,1
